id,sku,name,price,imageUrl,colorName,colorHex,category,seasons,styles,emotionalWords,role,pass,behavior,movement,finish,palette,ep,es,blend,intensity,contrast,inStock,recommendedQty
product_1767019215666_13,97063.GR,Dusty Miller 36'' (Green),9.8,"https://images.junipercdn.com/1075/97063-gr_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Sage Green,#9CAF88,foliage,"['spring', 'fall', 'summer', 'winter']","['modern', 'rustic', 'farmhouse', 'traditional']","['natural', 'calming', 'sophisticated']",greenery,1,mid,still,matte,botanical-green,trust,peace,,"[1, 2]",unified,True,4
product_1767019215666_17,98084.GR,Magnolia Leaf 25'',7.56,"https://images.junipercdn.com/1075/98084-gr_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Forest Green,#2D5016,foliage,"['autumn', 'year round']","['modern', 'tropical', 'traditional']","['sophisticated', 'tropical', 'architectural']",greenery,1,mid,still,gloss,botanical-green,reverence,joy,,"[1, 2]",unified,True,2
product_1767019215667_23,98092.GR,Hydrangea Leaf 25'',8.75,"https://images.junipercdn.com/1075/98092-gr_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Forest Green,#2D5016,foliage,"['spring', 'fall', 'summer']","['traditional', 'rustic', 'natural']","['natural', 'sophisticated', 'grounding']",greenery,1,mid,sweeping,matte,botanical-green,trust,reverence,,"[1, 2]",unified,True,4
product_1767019215667_24,98851.GR,Camellia Leaf Branch W/Buds 27'',10.08,"https://images.junipercdn.com/1075/98851-gr_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Forest Green,#2D5A3D,foliage,"['spring', 'fall', 'summer']","['natural', 'rustic', 'modern', 'traditional']","['natural', 'fresh', 'organic']",greenery,2,mid,still,matte,botanical-green,trust,joy,,"[1, 2]",unified,True,5
product_1767171851930_1,98883.GR,Long Eucalyptus W/Pod Stem 30'',12.04,"https://images.junipercdn.com/1075/98883-gr_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Sage Green,#9CAF88,foliage,"['spring', 'fall', 'summer', 'winter']","['modern', 'traditional', 'rustic', 'elegant']","['natural', 'calming', 'sophisticated']",greenery,2,mid,reaching,matte,botanical-green,trust,peace,,"[1, 2]",unified,True,4
product_1767171851930_4,98898.GR,Eucalyptus Pod Spray 24'',6.58,"https://images.junipercdn.com/1075/98898-gr_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Sage Green,#9CAA8C,foliage,"['spring', 'fall', 'summer']","['modern', 'farmhouse', 'botanical']","['natural', 'calming', 'sophisticated']",greenery,2,light,still,matte,botanical-green,trust,peace,,"[1, 2]",unified,True,4
product_1767171733361_0,36160.GR,Euc. Leaf Spray 39'',5.95,"https://images.junipercdn.com/1075/36160-gr_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Sage Green,#8BA888,foliage,"['spring', 'fall', 'summer']","['rustic', 'natural', 'modern', 'farmhouse']","['natural', 'calming', 'organic']",greenery,2,mid,sweeping,matte,botanical-green,trust,peace,,"[1, 2]",unified,True,4
product_1767172969224_24,06731.OD,Blossom Peach Branch 31.5'',12.6,"https://images.junipercdn.com/1075/06731-od_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Coral Red,#E55B3C,hero,"['spring', 'early summer']","['natural', 'traditional', 'cottage']","['vibrant', 'natural', 'spring-like']",focal,1,mid,reaching,matte,neutral-mid,joy,trust,,"[1, 2]",unified,True,4
product_1767172969225_32,07756.YLGO,Forsythia Branch 51'',6.86,"https://images.junipercdn.com/1075/07756-ylgo_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Golden Yellow,#FFD700,hero,"['spring', 'early summer']","['traditional', 'cottage', 'natural']","['cheerful', 'fresh', 'uplifting']",focal,1,light,sweeping,metallic,champagne,joy,joy,,"[1, 2]",unified,True,3
product_1767172827833_1,94052.BL,Wild Delphinium Spray 30'',7.7,"https://images.junipercdn.com/1075/94052-bl_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Lavender Purple,#A77FCC,hero,"['spring', 'summer']","['cottage', 'romantic', 'traditional', 'garden']","['delicate', 'romantic', 'ethereal']",focal,2,light,sweeping,matte,neutral-mid,peace,tenderness,,"[1, 2]",unified,True,5
product_1767172827834_7,94052.WH,Wild Delphinium Spray 30'',7.7,"https://images.junipercdn.com/1075/94052-wh_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Pure White,#FFFFFF,hero,"['spring', 'summer']","['cottage', 'rustic', 'wildflower']","['fresh', 'innocent', 'cheerful']",focal,2,light,still,matte,neutral-light,joy,joy,,"[1, 2]",unified,True,5
product_1767172827834_9,97070.SM,Geranium Spray 26'',9.24,"https://images.junipercdn.com/1075/97070-sm_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Coral Pink,#FF7F7F,hero,"['spring', 'summer']","['traditional', 'cottage', 'romantic']","['cheerful', 'warm', 'vibrant']",focal,1,mid,still,matte,neutral-mid,joy,warmth,,"[1, 2]",unified,True,2
product_1767172827836_18,97070.RD,Geranium Spray 26'',9.24,"https://images.junipercdn.com/1075/97070-rd_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Crimson Red,#DC143C,hero,"['spring', 'summer']","['traditional', 'cottage', 'patriotic']","['vibrant', 'cheerful', 'bold']",focal,1,mid,still,matte,neutral-dark,joy,joy,,"[1, 2]",unified,True,2
product_1767172827837_25,94041.PU,Sweet Pea Spray 32'',6.72,"https://images.junipercdn.com/1075/94041-pu_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Lavender Purple,#B19CD9,hero,"['spring', 'summer']","['cottage', 'romantic', 'traditional']","['delicate', 'romantic', 'ethereal']",focal,2,light,still,matte,neutral-mid,peace,tenderness,,"[1, 2]",unified,True,4
product_1767172906829_17,98065.WH,Trailing Rose Spray L 23'',9.66,"https://images.junipercdn.com/1075/98065-wh_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Pure White,#FEFEFE,hero,"['spring', 'winter']","['traditional', 'romantic', 'elegant', 'modern']","['elegant', 'pure', 'sophisticated']",focal,1,mid,still,matte,neutral-light,reverence,joy,,"[1, 2]",unified,True,2
product_1767172969223_20,06353.WH,Wild Wax Flower Spray 29'',5.6,"https://images.junipercdn.com/1075/06353-wh_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Pure White,#FFFFFF,hero,"['spring', 'winter', 'summer']","['romantic', 'cottage', 'minimalist', 'traditional']","['delicate', 'airy', 'pure']",focal,2,light,sweeping,matte,neutral-light,peace,peace,,"[1, 2]",unified,True,5
product_1767172969224_25,06731.OH,Blossom Peach Branch 31.5'',12.6,"https://images.junipercdn.com/1075/06731-oh_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Coral Pink,#F4A6CD,hero,['spring'],"['romantic', 'traditional', 'cottage', 'feminine']","['romantic', 'delicate', 'fresh']",focal,2,light,sweeping,matte,neutral-mid,tenderness,peace,,"[1, 2]",unified,True,2
product_1767172969224_27,07272.OR,Rose Hip 25'' (Orange),10.5,"https://images.junipercdn.com/1075/07272-or_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Rust Brown,#B85450,hero,"['autumn', 'winter']","['rustic', 'natural', 'farmhouse']","['natural', 'rustic', 'warm']",focal,2,light,sweeping,matte,neutral-mid,trust,nostalgia,,"[1, 2]",unified,True,5
product_1767172969224_28,07272.RD,Rose Hip 25'' (Red),12.6,"https://images.junipercdn.com/1075/07272-rd_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Deep Burgundy,#722F37,hero,"['winter', 'fall']","['rustic', 'vintage', 'natural']","['sophisticated', 'natural', 'textural']",focal,2,light,reaching,matte,neutral-dark,reverence,trust,,"[1, 2]",unified,True,4
product_1767172969225_31,07364.RS,Yoshina Cherry Blossom 42'',11.2,"https://images.junipercdn.com/1075/07364-rs_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Soft Pink,#F4B2C7,hero,['spring'],"['romantic', 'traditional', 'cottage']","['romantic', 'delicate', 'fresh']",focal,1,mid,sweeping,matte,neutral-mid,tenderness,peace,,"[1, 2]",unified,True,2
product_1767008925165_4,96344NT.CW,Dahlia X 2 20'',9.24,"https://images.junipercdn.com/1075/96344nt-cw_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Soft Cream,#F5F0E8,hero,"['fall', 'summer']","['traditional', 'classic', 'refined']","['elegant', 'classic', 'refined']",focal,1,mid,still,matte,neutral-light,reverence,nostalgia,,"[1, 2]",unified,True,2
product_1767008925166_12,95416NT.CRBL,Delphinium Stem 36'',16.8,"https://images.junipercdn.com/1075/95416nt-crbl_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Soft Lavender,#B8A9D9,hero,"['spring', 'summer']","['traditional', 'romantic', 'cottage', 'formal']","['elegant', 'serene', 'sophisticated']",focal,1,mid,still,matte,neutral-mid,reverence,peace,,"[1, 2]",unified,True,2
product_1767008925167_17,95417NT.CRPU,Ranunculus 26'',9.24,"https://images.junipercdn.com/1075/95417nt-crpu_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Dusty Purple,#8B6B8A,hero,"['spring', 'fall', 'summer']","['romantic', 'vintage', 'shabby-chic', 'traditional']","['romantic', 'elegant', 'vintage']",focal,1,mid,sweeping,matte,neutral-mid,tenderness,reverence,,"[1, 2]",unified,True,2
product_1767008970468_14,96343NT.CW,Lilac Spray 27.5'',13.3,"https://images.junipercdn.com/1075/96343nt-cw_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Pure White,#FFFFFF,hero,"['spring', 'summer']","['romantic', 'cottage', 'elegant', 'traditional']","['elegant', 'romantic', 'fresh', 'sophisticated']",focal,2,mid,sweeping,matte,neutral-light,reverence,tenderness,,"[1, 2]",unified,True,2
product_1767008970468_16,96343NT.LP,Lilac Spray 27.5'',13.3,"https://images.junipercdn.com/1075/96343nt-lp_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Dusty Rose Pink,#E8B8B8,hero,"['spring', 'fall', 'summer']","['romantic', 'cottage', 'vintage']","['romantic', 'vintage', 'soft']",focal,1,mid,still,matte,neutral-mid,tenderness,nostalgia,,"[1, 2]",unified,True,2
product_1767009003541_29,96509NT.DP,Ranunculus 22.5'',9.8,"https://images.junipercdn.com/1075/96509nt-dp_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Pale Blush Pink,#F4D2D7,hero,"['spring', 'summer']","['romantic', 'vintage', 'elegant', 'shabby-chic']","['elegant', 'romantic', 'delicate']",focal,1,mid,still,matte,neutral-mid,reverence,tenderness,,"[1, 2]",unified,True,4
product_1767009042312_17,96514.LTE,Tree Magnolia 35'',20.3,"https://images.junipercdn.com/1075/96514-lte_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Pale Peachy Pink,#F4C2C2,hero,['spring'],"['romantic', 'shabby-chic', 'traditional']","['delicate', 'romantic', 'ethereal']",focal,1,light,reaching,matte,neutral-mid,peace,tenderness,,"[1, 2]",unified,True,2
product_1767009042312_18,96515.LN,Tree Magnolia 29'',17.5,"https://images.junipercdn.com/1075/96515-ln_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Soft Blush Pink,#F5E6E0,hero,"['year round', 'spring']","['traditional', 'romantic', 'elegant', 'modern']","['elegant', 'romantic', 'sophisticated']",focal,1,mid,still,matte,neutral-mid,reverence,tenderness,,"[1, 2]",unified,True,2
product_1767009042312_19,96515.LTE,Tree Magnolia 29'',17.5,"https://images.junipercdn.com/1075/96515-lte_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Soft Blush Pink,#F4C2C2,hero,"['spring', 'early summer']","['traditional', 'elegant', 'modern', 'romantic']","['elegant', 'sophisticated', 'serene']",focal,1,mid,sweeping,matte,neutral-mid,reverence,reverence,,"[1, 2]",unified,True,2
product_1767009042313_21,96516.LN,Tree Magnolia 29'',13.3,"https://images.junipercdn.com/1075/96516-ln_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Blush Pink,#F4D2C7,hero,"['spring', 'early summer']","['traditional', 'contemporary', 'romantic']","['elegant', 'sophisticated', 'serene']",focal,1,mid,sweeping,matte,neutral-mid,reverence,reverence,,"[1, 2]",unified,True,2
product_1767009042313_24,96521NT.DMV,Ruffle Rose 19'',11.2,"https://images.junipercdn.com/1075/96521nt-dmv_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Dusty Rose,#C4989C,hero,"['spring', 'fall', 'summer']","['romantic', 'vintage', 'garden', 'traditional']","['romantic', 'vintage', 'sophisticated']",focal,1,mid,still,matte,neutral-mid,tenderness,nostalgia,,"[1, 2]",unified,True,2
product_1767173602751_6,95617C.HB,Delphinium Sht/Stm 28'' (Soft Blue),10.08,"https://images.junipercdn.com/1075/95617c-hb_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Periwinkle Blue,#9BB5E8,hero,"['spring', 'summer']","['cottage', 'romantic', 'traditional', 'elegant']","['elegant', 'romantic', 'traditional']",focal,1,mid,still,matte,neutral-dark,reverence,tenderness,,"[1, 2]",unified,True,2
product_1767173750421_1,92013NT.PUWH,Orchid Phalaenopsis 36'' (Purple/Wh,14.0,"https://images.junipercdn.com/1075/92013nt-puwh_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Soft Pink,#E8A5C0,hero,"['spring', 'summer']","['elegant', 'romantic', 'contemporary']","['elegant', 'romantic', 'sophisticated']",focal,1,mid,reaching,matte,neutral-mid,reverence,tenderness,,"[1, 2]",unified,True,2
product_1767173750422_5,95533.FPU,Vanda Orchid 31'' (French Purple),14.7,"https://images.junipercdn.com/1075/95533-fpu_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Royal Purple,#8B4A9C,hero,"['spring', 'summer']","['cottage', 'formal', 'traditional']","['dramatic', 'elegant', 'bold']",focal,1,mid,still,matte,neutral-mid,awe,reverence,,"[1, 2]",unified,True,2
product_1767173750422_6,95610.RD,Gloria Lily L. 40.5'' (Red) (Red),11.2,"https://images.junipercdn.com/1075/95610-rd_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Coral Red,#FF6B47,hero,"['fall', 'summer']","['tropical', 'contemporary', 'exotic']","['dramatic', 'exotic', 'vibrant']",focal,1,mid,still,matte,neutral-mid,awe,awe,,"[1, 2]",unified,True,2
product_1767173454962_2,95350NT.WH,Heritage Rose Spray   23'' (White),12.04,"https://images.junipercdn.com/1075/95350nt-wh_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Cream White,#FFF8DC,hero,"['all season', 'spring', 'summer']","['traditional', 'romantic', 'elegant', 'classic']","['elegant', 'romantic', 'sophisticated']",focal,1,mid,still,matte,neutral-light,reverence,tenderness,,"[1, 2]",unified,True,2
product_1767172827834_4,94031NT.LVBL,Stock Flower 23'',9.66,"https://images.junipercdn.com/1075/94031nt-lvbl_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Periwinkle Blue,#6B73FF,hero,['spring'],"['traditional', 'garden', 'fresh']","['fresh', 'vibrant', 'spring-like']",focal,1,mid,still,matte,neutral-dark,joy,joy,,"[1, 2]",unified,True,3
product_1767172827836_22,07044.PU,Hydrangea Paniculata 25''L.,6.86,"https://images.junipercdn.com/1075/07044-pu_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Medium Purple,#8B5CF6,hero,"['spring', 'summer']","['cottage', 'romantic', 'french-country']","['romantic', 'cottage', 'calming']",focal,2,mid,still,matte,neutral-mid,tenderness,nostalgia,,"[1, 2]",unified,True,5
product_1767172827839_34,98061.CW,Rose English Short Stem 20'',6.86,"https://images.junipercdn.com/1075/98061-cw_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Peachy Pink,#F5D5C8,hero,"['spring', 'fall', 'summer']","['romantic', 'vintage', 'traditional', 'elegant']","['romantic', 'elegant', 'soft']",focal,1,mid,still,matte,neutral-mid,tenderness,reverence,,"[1, 2]",unified,True,4
product_1767172827839_35,98061.PC,Rose English Short Stem 20'',6.86,"https://images.junipercdn.com/1075/98061-pc_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Coral Pink,#F49D9D,hero,"['spring', 'fall', 'summer']","['romantic', 'traditional', 'garden', 'elegant']","['romantic', 'elegant', 'sophisticated']",focal,1,mid,still,matte,neutral-mid,tenderness,reverence,,"[1, 2]",unified,True,2
product_1767172906827_2,98062.AB,Rose Dutchess Bud S.21'' (American,5.32,"https://images.junipercdn.com/1075/98062-ab_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Deep Crimson,#8B0000,hero,"['spring', 'fall', 'summer']","['traditional', 'romantic', 'classic']","['romantic', 'classic', 'passionate']",focal,1,mid,still,matte,neutral-dark,tenderness,nostalgia,,"[1, 2]",unified,True,2
product_1767172906827_3,98062.CW,Rose Dutchess Bud S.21'' (Cream/Win,5.32,"https://images.junipercdn.com/1075/98062-cw_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Cream White,#F5F0E8,hero,"['spring', 'summer', 'wedding']","['traditional', 'romantic', 'elegant', 'vintage']","['elegant', 'romantic', 'classic']",focal,1,mid,reaching,matte,neutral-light,reverence,tenderness,,"[1, 2]",unified,True,2
product_1767172906827_4,98062.WH,Rose Dutchess Bud S.21'' (White),5.32,"https://images.junipercdn.com/1075/98062-wh_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Ghost White,#F8F8FF,hero,"['spring', 'fall', 'summer', 'winter']","['traditional', 'romantic', 'elegant', 'bridal']","['elegant', 'romantic', 'pure', 'classic']",focal,1,mid,still,matte,neutral-light,reverence,tenderness,,"[1, 2]",unified,True,2
product_1767172906829_18,98066.OH,Peony Open 26.5'' (Orchid),9.24,"https://images.junipercdn.com/1075/98066-oh_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Rose Pink,#E8A5C0,hero,"['spring', 'summer']","['traditional', 'romantic', 'vintage', 'elegant']","['romantic', 'elegant', 'luxurious']",focal,1,mid,still,matte,neutral-mid,tenderness,reverence,,"[1, 2]",unified,True,2
product_1767172906829_19,98066.PC,Peony Open 26.5'' (Peach),9.24,"https://images.junipercdn.com/1075/98066-pc_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Coral Pink,#FF7F7F,hero,"['spring', 'summer']","['romantic', 'elegant', 'garden']","['elegant', 'romantic', 'luxurious']",focal,1,heavy,still,matte,neutral-mid,reverence,tenderness,,"[2, 3]",unified,True,2
product_1767172906829_20,98066.PK,Peony Open 26.5'' (Pink),9.24,"https://images.junipercdn.com/1075/98066-pk_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Soft Pink,#F4A6CD,hero,"['spring', 'summer']","['romantic', 'traditional', 'garden', 'vintage']","['romantic', 'elegant', 'feminine']",focal,1,mid,still,matte,neutral-mid,tenderness,reverence,,"[1, 2]",unified,True,2
product_1767172906829_21,98066.WH,Peony Open 26.5'' (White),9.24,"https://images.junipercdn.com/1075/98066-wh_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Pure White,#FFFFFF,hero,"['spring', 'summer', 'wedding']","['traditional', 'romantic', 'elegant', 'formal']","['elegant', 'romantic', 'luxurious', 'classic']",focal,1,heavy,still,matte,neutral-light,reverence,tenderness,,"[2, 3]",unified,True,2
product_1767172906830_29,98069.WH,Ranunculus 18.5'',5.6,"https://images.junipercdn.com/1075/98069-wh_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Pure White,#FFFFFF,hero,"['spring', 'summer']","['traditional', 'romantic', 'elegant', 'bridal']","['elegant', 'romantic', 'pristine']",focal,1,mid,still,matte,neutral-light,reverence,tenderness,,"[1, 2]",unified,True,2
product_1767172969221_1,98071.OR,Ranunculus 18.5'',6.72,"https://images.junipercdn.com/1075/98071-or_lg.jpg?height=325&width=300&canvas=300,325&fit=bounds",Coral Orange,#FF6B47,hero,"['spring', 'fall', 'summer']","['contemporary', 'traditional', 'rustic']","['vibrant', 'cheerful', 'natural']",focal,1,mid,still,matte,neutral-mid,joy,joy,,"[1, 2]",unified,True,4
